latitude,longitude,name,desc,color,source,precision
30.0335272,-95.1741723,"1660 w. lake houston pkwy, Kingwood, TX","1660 W Lake Houston Pkwy, Kingwood, TX 77339",,Bing Maps,address
30.0335272,-95.1741723,"1660 w lake houston pkwy, Kingwood, TX","1660 W Lake Houston Pkwy, Kingwood, TX 77339",,Bing Maps,address
27.5612812,-99.4443207,"7220 Bob Bullock Loop , Laredo, TX","7220 Bob Bullock Loop, Laredo, TX 78041",,Bing Maps,address
30.067108,-94.181587,"7665 College, Lumberton, TX","7665 College St, Beaumont, TX 77707",,Bing Maps,address
26.2484575,-98.222411,"5001 N 10th St, Mcallen , TX","5001 N 10th St, McAllen, TX 78504",,Bing Maps,address
26.0163097,-97.5332108,"7197 N Expressway 83, Olmito, TX","Olmito, TX",,Bing Maps,city/town
29.4708232,-98.4911455,"224 E. Olmos, Olmos Park, TX","224 E Olmos Dr, Olmos Park, TX 78212",,Bing Maps,address
29.557647,-95.366016,"9330 Broadway , Pearland, TX","9330 Broadway St, Pearland, TX 77584",,Bing Maps,address
33.0769234,-96.8206863,"5760 Legacy Dr., Suite B1, PLano, TX","5760 Legacy Dr, Plano, TX 75024",,Bing Maps,address
,,"Shops At Legacy, 7161 Bishop Rd G2, Plano, TX",-,,Bing Maps,
33.0194778,-96.7003326,"1004 E 15th St, Plano, TX","1004 E 15th St, Plano, TX 75074",,Bing Maps,address
33.0194397,-96.7001953,"1006 E 15th St,, Plano, TX","1006 E 15th St, Plano, TX 75074",,Bing Maps,address
33.0207901,-96.6992493,"Kennys Smoke House, Plano, TX","Plano, TX",,Bing Maps,city/town
,,"4005 Preston Road, LakeSide Market, Plano, TX",-,,Bing Maps,
30.511776,-97.6701202,"905 e liberty st, Round Rock, TX","905 E Liberty St, Round Rock, TX 78664",,Bing Maps,address
29.47616,-98.5183105,"22211 IH10 West, San Antonio, TX","IH10, San Antonio, TX 78201",,Bing Maps,street
29.455137,-98.4917584,"2720 McCullough Ave, San Antonio, TX","2720 N McCullough Ave, San Antonio, TX 78212",,Bing Maps,address
29.6487427,-98.4628372,"20626 Stone Oak Pkwy , San Antonio, TX","20626 Stone Oak Pkwy, San Antonio, TX 78258",,Bing Maps,address
29.6056538,-98.6093156,"17101 La Cantera Pkwy, San Antonio, TX","17101 La Cantera Pkwy, San Antonio, TX 78256",,Bing Maps,address
29.4431667,-98.4803467,"312 Pearl Pkwy, San Antonio, TX","312 Pearl Pkwy, San Antonio, TX 78215",,Bing Maps,address
29.6097066,-98.4788577,"1010 N Loop 1604 E, San Antonio, TX","1010 N Loop 1604 E, San Antonio, TX 78232",,Bing Maps,address
29.4362602,-98.5019302,"1123 N. Flores, San Antonio, TX","1123 N Flores St, San Antonio, TX 78212",,Bing Maps,address
29.6482124,-98.6229426,"22211 W Interstate 10, San Antonio, TX","22211 W I-10, San Antonio, TX 78257",,Bing Maps,address
29.4989204,-98.4751816,"555 East Basse Road, San Antonio, TX","555 E Basse Rd, San Antonio, TX 78209",,Bing Maps,address
29.6109156,-98.5952273,"17803 La Cantera Terrace, San Antonio, TX","17803 La Cantera Pkwy, San Antonio, TX 78257",,Bing Maps,address
29.4421425,-98.4789581,"303 Pearl Pkwy, Suite #111, San Antonio, TX","303 Pearl Pkwy, San Antonio, TX 78215",,Bing Maps,address
29.47195,-98.463821,"4901 Broadway, San Antonio, TX","4901 Broadway St, San Antonio, TX 78209",,Bing Maps,address
29.6665554,-98.4017868,"23808 Resort Parkway, San Antonio, TX","23808 Resort Pkwy, San Antonio, TX 78261",,Bing Maps,address
29.4248352,-98.4916077,"155 E Commerce St, San Antonio , TX","155 E Commerce St, San Antonio, TX 78205",,Bing Maps,address
29.4267826,-98.4901352,"229 E Houston St. , san antonio , TX","229 E Houston St, San Antonio, TX 78205",,Bing Maps,address
30.177146,-95.4616883,"1700 Research Forest Dr, Shenandoah, TX","1700 Research Forest Dr, Shenandoah, TX 77381",,Bing Maps,address
26.0828476,-97.1613693,"310 Padre Boulevard, South Padre Island, TX","310 Padre Blvd, South Padre Island, TX 78597",,Bing Maps,address
32.9375114,-97.1007538,"3305 E. Hwy 114, Southlake, TX","3305 E State Highway 114, Southlake, TX 76092",,Bing Maps,address
32.949494,-97.1322224,"1281 hwy 114, Southlake, TX","1281 HIGHWAY 114, Southlake, TX 76092",,Bing Maps,address
30.0106163,-95.5438614,"8684 Louetta Rd, Spring, TX","8684 Louetta Rd, Spring, TX 77379",,Bing Maps,address
30.1265316,-95.4364395,"440 Rayford Rd #115A, Spring , TX","440 Rayford Rd, Spring, TX 77386",,Bing Maps,address
29.6356297,-95.6514664,"636 TX-6 #1000, Sugar Land, TX","TX-6, Sugar Land, TX 77498",,Bing Maps,street
29.6192687,-95.6033264,"14019 SW Freeway , Sugarland, TX","14019 Southwest Fwy, Sugar Land, TX 77478",,Bing Maps,address
29.5861689,-95.6322272,"4849 Sweetwater Blvd., Sugarland, TX","4849 Sweetwater Blvd, Sugar Land, TX 77479",,Bing Maps,address
30.142658,-95.466789,"2446 Settlers way, Sugarland, TX","2446 W Settlers Way, Spring, TX 77380",,Bing Maps,address
33.077884,-96.893943,"4851 Main St, The Colony, TX","4851 Main St, The Colony, TX 75056",,Bing Maps,address
30.1641293,-95.4623489,"9595 six pines dr., The Woodlands, TX","9595 Six Pines Dr, Spring, TX 77380",,Bing Maps,address
30.1818047,-95.4860611,"4223 Research Forest Dr, Suite 950, The Woodlands , TX","4223 Research Forest Dr, Spring, TX 77381",,Bing Maps,address
30.160789,-95.458534,"24 Waterway Ave Suite 110, The Woodlands , TX","24 Waterway Ave, Spring, TX 77380",,Bing Maps,address
32.2905839,-95.303084,"5377 S Broadway Ave, Tyler, TX","5377 S Broadway Ave, Tyler, TX 75703",,Bing Maps,address
32.3442771,-95.293884,"525 S BECKHAM AVE 75702, TYLER, TX","525 S Beckham Ave, Tyler, TX 75702",,Bing Maps,address
32.279947,-95.3042749,"212 Grande Blvd, Tyler, TX","212 E Grande Blvd, Tyler, TX 75703",,Bing Maps,address
32.2928429,-95.3041077,"5201 S Broadway , Tyler, TX","5201 S Broadway Ave, Tyler, TX 75703",,Bing Maps,address
32.270472,-95.3398503,"7212 Old Jacksonville Hwy, Tyler, TX","7212 Old Jacksonville Hwy, Tyler, TX 75703",,Bing Maps,address
32.3176193,-95.4102783,"14706 CR 1134, Tyler, TX","14706 County Road 1134, Tyler, TX 75709",,Bing Maps,address
32.333856,-95.2551904,"3324 Old Henderson Hwy, Tyler, TX","3324 Old Henderson Hwy, Tyler, TX 75707",,Bing Maps,address
32.2840226,-95.3049427,"6011 S BROADWAY , TYLER, TX","6011 S Broadway Ave, Tyler, TX 75703",,Bing Maps,address
32.2832794,-95.3038254,"6100 S BROADWAY AVE, TYLER, TX","6100 S Broadway Ave, Tyler, TX 75703",,Bing Maps,address
40.6461418,-111.4976873,"136 Heber Ave #107, Park City, UT","136 Heber Ave, Park City, UT 84060",,Bing Maps,address
40.6420708,-111.4946976,"268 Main St., Park City, UT","268 Main St, Park City, UT 84060",,Bing Maps,address
40.6461418,-111.4976873,"136 Heber Avenue, Park City, UT","136 Heber Ave, Park City, UT 84060",,Bing Maps,address
40.6465225,-111.4985657,"703 Park Avenue, Park City, UT","703 Park Ave, Park City, UT 84060",,Bing Maps,address
40.763378,-111.883033,"270 South 300 East , Salt Lake Cit, UT","270 S 300 E, Salt Lake City, UT 84111",,Bing Maps,address
40.7671309,-111.8930979,"63 W 100 S, Salt Lake City, UT","63 W 100 S, Salt Lake City, UT 84101",,Bing Maps,address
40.7603111,-111.8882217,"Caffe Niche, Salt Lake City, UT","Salt Lake City, UT",,Bing Maps,city/town
40.765312,-111.886138,"161 East 200 South, Salt Lake City, UT","161 E 200 S, Salt Lake City, UT 84111",,Bing Maps,address
40.7781754,-111.8782425,"376 8th Avenue , Salt Lake City, UT","376 E 8th Ave, Salt Lake City, UT 84103",,Bing Maps,address
40.763149,-111.882865,"279 East 300 South, Salt Lake City, UT","279 E 300 S, Salt Lake City, UT 84111",,Bing Maps,address
40.76194,-111.8964615,"327 W 200 S, Salt Lake City, UT","327 S 200 W, Salt Lake City, UT 84101",,Bing Maps,address
40.7632101,-111.8823805,"281East 300 South, Salt Lake City, UT","281 S 300 E, Salt Lake City, UT 84111",,Bing Maps,address
40.7497414,-111.8658815,"878 S 900 E , Salt Lake City, UT","878 E 900 S, Salt Lake City, UT 84105",,Bing Maps,address
40.7510745,-111.8654095,"850 E 900 S, Salt Lake City, UT","850 S 900 E, Salt Lake City, UT 84102",,Bing Maps,address
40.7418747,-111.8592148,"1291 S 1100 E , Salt Lake City, UT","1291 S 1100 E, Salt Lake City, UT 84105",,Bing Maps,address
38.8905106,-77.0862885,"Kapnos Taverna, Arlington, VA","Arlington, VA",,Bing Maps,city/town
38.8480291,-77.0511197,"2800 South Potomac Avenue, Arlington, VA","2800 S Potomac Ave, Arlington, VA 22202",,Bing Maps,address
38.853054,-77.0542221,"526 23rd St S, Arlington, VA","526 23rd St S, Arlington, VA 22202",,Bing Maps,address
38.0310839,-78.4832858,"227 w main st, Charlottesville, VA","227 W Main St, Charlottesville, VA 22902",,Bing Maps,address
38.302803,-77.4618041,"402 William St., Fredericksburg, VA","402 William St, Fredericksburg, VA 22401",,Bing Maps,address
37.6046448,-77.5929902,"9704 Gayton Road, Henrico, VA","9704 Gayton Rd, Henrico, VA 23238",,Bing Maps,address
38.9590797,-77.3623352,"Reston Town Center , Reston, VA","Reston Town Center, VA",,Bing Maps,Neighborhood
37.5359077,-77.4342804,"1200 East Cary Street, Richmond, VA","1200 E Cary St, Richmond, VA 23219",,Bing Maps,address
37.5489044,-77.4378815,"618 N 1st Street, Richmond, VA","618 N 1st St, Richmond, VA 23219",,Bing Maps,address
37.540699,-77.4336472,"Graffiato Richmond, Richmond, VA","Richmond, VA",,Bing Maps,city/town
37.5442848,-77.4453049,"101 w Franklin st, Richmond, VA","101 W Franklin St, Richmond, VA 23220",,Bing Maps,address
37.5468003,-77.4438212,"200 W Broad st, Richmond, VA","200 W Broad St, Richmond, VA 23220",,Bing Maps,address
37.271153,-79.9409645,"18 Kirk Avenue SW, Roanoke, VA","18 Kirk Ave SW, Roanoke, VA 24011",,Bing Maps,address
36.8417951,-76.1361766,"4517 Commerce street, Virginia Beach, VA","4517 Commerce St, Virginia Beach, VA 23462",,Bing Maps,address
37.2721763,-76.7063358,"420 Prince George Street, Williamsburg, VA","420 Prince George St, Williamsburg, VA 23185",,Bing Maps,address
42.8510752,-72.557466,"39 Main Street, brattleboro, VT","39 Main St, Brattleboro, VT 05301",,Bing Maps,address
44.4755658,-73.2139166,"150 St Paul Street, Burlington, VT","150 St Paul St, Burlington, VT 05401",,Bing Maps,address
44.4754659,-73.2139105,"152 St Paul Street, Burlington, VT","152 St Paul St, Burlington, VT 05401",,Bing Maps,address
44.4780321,-73.2126398,"83 Church Street, Burlington, VT","83 Church St, Burlington, VT 05401",,Bing Maps,address
44.4791318,-73.2165813,"55 Cherry Street, Burlington, VT","55 Cherry St, Burlington, VT 05401",,Bing Maps,address
44.4752674,-73.2138991,"156 Saint Paul St., Burlington, VT","156 St Paul St, Burlington, VT 05401",,Bing Maps,address
44.4643327,-73.1598855,"1633 Williston Road, South Burlington, VT","1633 Williston Rd, South Burlington, VT 05403",,Bing Maps,address
44.3372221,-72.7559267,"23 South Main Street, Waterbury, VT","23 S Main St, Waterbury, VT 05676",,Bing Maps,address
44.4902053,-73.1836391,"20 Winooski Falls Way, Winooski, VT","20 Winooski Falls Way, Winooski, VT 05404",,Bing Maps,address
47.6156869,-122.2017592,"100 Bellevue Square, Bellevue, WA","100 Bellevue Sq, Bellevue, WA 98004",,Bing Maps,address
47.6198425,-122.1959457,"1020 108th ave ne suite 100, bellevue, WA","1020 108th Ave NE, Bellevue, WA 98004",,Bing Maps,address
47.6098518,-122.1428833,"1003 Main St., Bellevue, WA","Main St, Bellevue, WA 98007",,Bing Maps,street
48.7468696,-122.4794611,"1145 N State St, Bellingham, WA","1145 N State St, Bellingham, WA 98225",,Bing Maps,address
48.7521113,-122.4809571,"114 Prospect Street, Bellingham, WA","114 Prospect St, Bellingham, WA 98225",,Bing Maps,address
47.7610653,-122.2075468,"18333 Bothell Way NE #105, Bothell, WA","18333 Bothell Way NE, Bothell, WA 98011",,Bing Maps,address
47.3105621,-122.5823364,"3207 57th St Ct NW, Gig Harbor, WA","3207 57th St Ct NW, Gig Harbor, WA 98335",,Bing Maps,address
47.3857552,-122.2352151,"240 W Kent Station St, Kent, WA","240 W Kent Station St, Kent, WA 98032",,Bing Maps,address
47.6752795,-122.2065208,"105 Lake St S, Kirkland, WA","105 Lake St S, Kirkland, WA 98033",,Bing Maps,address
47.0406799,-122.9026642,"825 Columbia Street SW , Olympia, WA","825 Columbia St SW, Olympia, WA 98501",,Bing Maps,address
48.109558,-123.419998,"404 South Washington St, Olympia, WA","404 S Washington St, Port Angeles, WA 98362",,Bing Maps,address
47.6079192,-122.3269889,"927 9th Ave., Seattle, WA","927 9th Ave, Seattle, WA 98104",,Bing Maps,address
47.6135901,-122.3286981,"1112 Pike Street, Seattle, WA","1112 Pike St, Seattle, WA 98101",,Bing Maps,address
,,"Frank's Oyster House & Champagne Parlor, Seattle, WA",-,,Bing Maps,
47.603569,-122.3294525,"Pair, Seattle, WA","Seattle, WA",,Bing Maps,city/town
47.6124213,-122.3386672,"410 Stewart St., Seattle, WA","410 Stewart St, Seattle, WA 98101",,Bing Maps,address
47.613517,-122.3447109,"2222 2nd Ave , Seattle, WA","2222 2nd Ave, Seattle, WA 98121",,Bing Maps,address
47.6233124,-122.3550957,"114 Republican St., Seattle, WA","114 Republican St, Seattle, WA 98109",,Bing Maps,address
47.6822624,-122.3549957,"7314 Greenwood Ave. N, Seattle, WA","7314 Greenwood Ave N, Seattle, WA 98103",,Bing Maps,address
47.6149864,-122.3198547,"915 E Pine St, Seattle, WA","915 E Pine St, Seattle, WA 98122",,Bing Maps,address
47.6141151,-122.3217344,"818 E. Pike Street, Seattle, WA","818 E Pike St, Seattle, WA 98122",,Bing Maps,address
47.6120491,-122.3416824,"2000 2nd Ave., Seattle, WA","2000 2nd Ave, Seattle, WA 98121",,Bing Maps,address
47.6861191,-122.3383713,"7858 Green Lake Dr N, Seattle, WA","7858 Green Lake Dr N, Seattle, WA 98103",,Bing Maps,address
47.5807152,-122.4059677,"2516 Alki Ave SW, Seattle, WA","2516 Alki Ave SW, Seattle, WA 98116",,Bing Maps,address
47.6278,-122.3335419,"901 Fairview Ave N, Seattle, WA","901 Fairview Ave N, Seattle, WA 98109",,Bing Maps,address
47.6143679,-122.3461352,"2332 2nd Ave, Seattle, WA","2332 2nd Ave, Seattle, WA 98121",,Bing Maps,address
47.6657523,-122.3823624,"5210 Ballard Ave NW, Seattle, WA","5210 Ballard Ave NW, Seattle, WA 98107",,Bing Maps,address
47.6795053,-122.3749193,"1421 nw 70th st, Seattle, WA","1421 NW 70th St, Seattle, WA 98117",,Bing Maps,address
47.608856,-122.3402531,"94 pike st #32, Seattle, WA","94 Pike St, Seattle, WA 98101",,Bing Maps,address
47.6235028,-122.312694,"517 15th Ave. E., Seattle, WA","517 15th Ave E, Seattle, WA 98112",,Bing Maps,address
47.6145744,-122.3143027,"1535 14th Ave, Seattle, WA","1535 14th Ave, Seattle, WA 98122",,Bing Maps,address
47.6136927,-122.3167542,"1406 12th ave, seattle, WA","1406 12th Ave, Seattle, WA 98122",,Bing Maps,address
47.6136927,-122.3167542,"1406 12th ave, seattle, WA","1406 12th Ave, Seattle, WA 98122",,Bing Maps,address
47.6133547,-122.3446438,"2207 2nd Avenue, Seattle, WA","2207 2nd Ave, Seattle, WA 98121",,Bing Maps,address
47.6133041,-122.3450241,"2209 2nd Avenue, Seattle, WA","2209 2nd Ave, Seattle, WA 98121",,Bing Maps,address
47.6380297,-122.3259904,"2043 Eastlake Ave E, Seattle, WA","2043 Eastlake Ave E, Seattle, WA 98102",,Bing Maps,address
47.5989975,-122.3342463,"409 1st Ave. S , Seattle, WA","409 1st Ave S, Seattle, WA 98104",,Bing Maps,address
47.6195564,-122.3228302,"1715 East Olive Way, Seattle, WA","1715 E Olive Way, Seattle, WA 98102",,Bing Maps,address
47.6222153,-122.3388519,"401 Westlake Avenue North, Seattle, WA","401 Westlake Ave N, Seattle, WA 98109",,Bing Maps,address
47.6121933,-122.3353051,"600 Pine Street, Suite 132, Seattle, WA","600 Pine St, Seattle, WA 98101",,Bing Maps,address
47.6122932,-122.3362885,"500 Pine St. Suite 500, Seattle, WA","500 Pine St, Seattle, WA 98101",,Bing Maps,address
47.6591179,-122.3500907,"4303 Fremont Ave North, Seattle, WA","4303 Fremont Ave N, Seattle, WA 98103",,Bing Maps,address
47.624451,-122.3253789,"607 Summit Ave E, Seattle, WA","607 Summit Ave E, Seattle, WA 98102",,Bing Maps,address
47.6141252,-122.3251214,"514 E Pike St, Seattle, WA","514 E Pike St, Seattle, WA 98122",,Bing Maps,address
47.6635132,-122.3802185,"4743 Ballard Ave NW, Seattle, WA","4743 Ballard Ave NW, Seattle, WA 98107",,Bing Maps,address
47.651365,-122.3362418,"3660 Wallingford ave, Seattle, WA","3660 Wallingford Ave N, Seattle, WA 98103",,Bing Maps,address
47.6236153,-122.2955093,"2811 E Madison St. , Seattle, WA","2811 E Madison St, Seattle, WA 98112",,Bing Maps,address
47.608856,-122.3402531,"94 Pike Street #30, Seattle, WA","94 Pike St, Seattle, WA 98101",,Bing Maps,address
47.610983,-122.316708,"928 12th Ave, Seattle, WA","928 12th Ave, Seattle, WA 98122",,Bing Maps,address
47.613884,-122.3288269,"1100 Pike Street, Seattle, WA","1100 Pike St, Seattle, WA 98101",,Bing Maps,address
47.6482506,-122.3836365,"3055 21st ave west, Seattle, WA","3055 21st Ave W, Seattle, WA 98199",,Bing Maps,address
47.6124191,-122.3196564,"952 E. Seneca St., Seattle, WA","952 E Seneca St, Seattle, WA 98104",,Bing Maps,address
47.6214523,-122.3367615,"310 Terry Avenue North, Seattle, WA","310 Terry Ave N, Seattle, WA 98109",,Bing Maps,address
47.6139696,-122.3366455,"612 Stewart Street, Seattle, WA","612 Stewart St, Seattle, WA 98101",,Bing Maps,address
47.5489515,-122.3166845,"6031 Airport Way South, Seattle, WA","6031 Airport Way S, Seattle, WA 98108",,Bing Maps,address
47.6107456,-122.3421601,"1937 1st Ave , Seattle, WA","1937 1st Ave, Seattle, WA 98101",,Bing Maps,address
47.622259,-122.3208681,"416 Broadway east , seattle, WA","416 Broadway E, Seattle, WA 98102",,Bing Maps,address
47.6657791,-122.3823939,"5214 BALLARD AVE. NW, Seattle, WA","5214 Ballard Ave NW, Seattle, WA 98107",,Bing Maps,address
47.666565,-122.3834863,"5307 Ballard Ave NW, Seattle, WA","5307 Ballard Ave NW, Seattle, WA 98107",,Bing Maps,address
47.6140494,-122.3200192,"913 East Pike Street, Seattle, WA","913 E Pike St, Seattle, WA 98122",,Bing Maps,address
47.6135532,-122.3447692,"2228 Second Ave , Seattle , WA","2228 2nd Ave, Seattle, WA 98121",,Bing Maps,address
47.6236382,-122.3205948,"516 Broadway E , Seattle , WA","516 Broadway E, Seattle, WA 98102",,Bing Maps,address
47.6794168,-122.3552788,"6822 Greenwood Ave N, Seattle , WA","6822 Greenwood Ave N, Seattle, WA 98103",,Bing Maps,address
47.6049057,-122.3363357,"1010 1st Ave, Seattle , WA","1010 1st Ave, Seattle, WA 98104",,Bing Maps,address
47.6334418,-122.3759144,"2001 West Garfield Street, Seattle , WA","2001 W Garfield St, Seattle, WA 98119",,Bing Maps,address
47.6127452,-122.3449838,"113 Blanchard St , Seattle , WA","113 Blanchard St, Seattle, WA 98121",,Bing Maps,address
47.6572609,-117.4122772,"Lower South Hill, Spokane, WA","Spokane, WA",,Bing Maps,city/town
46.064002,-118.345306,"415 west main , Spokane , WA","415 W Main St, Walla Walla, WA 99362",,Bing Maps,address
47.646938,-117.3899829,"928 S. Perry , Spokane , WA","928 S Perry St, Spokane, WA 99202",,Bing Maps,address
47.2822151,-122.4799957,"3327 Ruston Way, Tacoma, WA","3327 N Ruston Way, Tacoma, WA 98402",,Bing Maps,address
47.2551308,-122.4416428,"913 MLK way, Tacoma, WA","Tacoma, WA",,Bing Maps,city/town
47.2556648,-122.4722595,"2717 6th ave, Tacoma, WA","2717 6th Ave, Tacoma, WA 98406",,Bing Maps,address
47.249664,-122.439704,"1320 Broadway Plaza, Tacoma, WA","1320 Broadway, Tacoma, WA 98402",,Bing Maps,address
47.4569651,-122.2575351,"757 Southcenter Mall, Tukwila, WA","757 Southcenter Mall, Tukwila, WA 98188",,Bing Maps,address
43.0480843,-88.3552322,"3832 Hillside Dr, Delafield , WI","3832 Hillside Dr, Delafield, WI 53018",,Bing Maps,address
42.5844803,-87.818161,"5623 6th ave, Kensosha, WI","5623 6th Ave, Kenosha, WI 53140",,Bing Maps,address
43.0726578,-89.3842815,"116 South Hamilton St. , Madison, WI","116 S Hamilton St, Madison, WI 53703",,Bing Maps,address
43.042469,-89.4039688,"Nostrano, Madison, WI","Madison, WI",,Bing Maps,city/town
43.0744743,-89.3867129,"122 West Mifflin Street, Madison, WI","122 W Mifflin St, Madison, WI 53703",,Bing Maps,address
